Name,Category,Rating,Reviews,Location_Area,Has_Website
OZMO GYM & SPA - Model Town Ext. Ludhiana | Best Dance classes in Ludhiana,Fitness Center,4.6,305,Ludhiana,1
Fitness Galaxy Traders,Gym,5.0,21,Ludhiana,1
Rampage Gym & spa Dugri.,Gym,4.4,53,Ludhiana,0
"NOW Health & Fitness GYM in Ludhiana | Aerobics, Weight Training, Bollywood Dance, Zumba Classes",Fitness Center,4.3,24,Ludhiana,0
C3 Fitness,Gym,4.5,42,Ludhiana,1
Brewnest,Cafe,0.0,0,Ludhiana,1
His and Her Hair salon & academy,Hair Salon,4.5,39,Ludhiana,1
Beauty Bliss Hair Salon,Hair Salon,3.5,33,Ludhiana,1
Jazz Hair Salon,Hair Salon,4.0,16,Ludhiana,0
Waves Salon,Hair Salon,3.1,7,Ludhiana,0
"Clove Dental Clinic - Urban Estate Dugri Road, Punjab",Dentist,4.9,738,Ludhiana,1
Bhardwaj Dental Clinic and Implant Centre,Dental Clinic,4.8,106,Ludhiana,1
"Dental Blessings - Best Root Canal Treatment in Dugri, Best Dental Implant Clinic in Dugri, Doctors For Teeth Braces in Dugri",Dentist,4.9,110,Ludhiana,1
Dr Grover' Dental and Implant Centre,Dentist,4.8,426,Ludhiana,1
A.S Dental- Dr. Jasmine Grover (MDS- Child specialist) Dr. Manjot S. Narang (MDS-braces/aligner specialist),Dentist,5.0,33,Ludhiana,1
Ludhiana Dental Centre - Best Dentist | Dental Clinic in Ludhiana,Dentist,4.6,35,Ludhiana,1
"Kukreja Dental Clinic - Implant, Veneer & Invisalign specialist in ludhiana",Cosmetic Dentist,4.9,205,Ludhiana,0
Dental Excellence Dr Palak,Dentist,4.8,129,Ludhiana,0
Saggar Dental care Implant OPG & CBCT Centre,Dentist,5.0,732,Ludhiana,1
Gagan Dental and Cosmetic Clinic,Dentist,4.8,52,Ludhiana,0
Deepa Motors,Car Repair And Maintenance Service,4.5,116,Ludhiana,0
GP MOTORS,Car Repair And Maintenance Service,4.5,46,Ludhiana,0
GoMechanic,Auto Repair Shop,4.6,10,Ludhiana,1
Kashyap Dental Clinic,Dentist,5.0,14,Ludhiana,0
"Theobroma Bakery and Cake Shop - Dugri, Ludhiana",Bakery,5.0,167,Ludhiana,1
Sindhi Bakers Dugri,Bakery,4.3,615,Ludhiana,0
Bake Fresh | Best Cake Shops in Ludhiana | Midnight Cake Delivery in Ludhiana,Bakery,4.0,385,Ludhiana,1
BAKE FRESH,Bakery,3.9,86,Ludhiana,0
Sahib Confectionery & Bakery,Bakery,4.2,34,Ludhiana,0
Janta Bakery,Bakery,4.1,2170,Ludhiana,0
Eshazzbakecrush,Bakery,5.0,28,Ludhiana,1
Hero Bakers Elite,Bakery,3.3,42,Ludhiana,0
Cake And Shake,Bakery,2.3,68,Ludhiana,0
𝗟𝗼𝗹𝗮'𝘀 𝗞𝗶𝘁𝗰𝗵𝗲𝗻 & 𝗕𝗮𝗸𝗲𝗿𝘆,Bakery,4.5,17,"Kharar, Sahibzada Ajit Singh Nagar",0
Uttam Namkeen,Food Manufacturer,4.7,26,Ludhiana,0
