Name,Category,Rating,Reviews,Location_Area,Has_Website
The Grill Restaurant ( Legacy of Savoy Jaipur continues),Restaurant,4.4,254,Jaipur,1
Govindam Retreat,Restaurant,4.4,8796,Jaipur,1
Grand indiana restaurant And Banquet best restaurant in Jaipur,Indian Restaurant,4.2,314,Jaipur,0
999 Hospitality,Bar & Grill,4.5,595,Jaipur,0
Narayanam fashion,Clothing Store,4.1,10,Jaipur,0
Garg Cloth Store,Clothing Store,4.8,12,Jaipur,0
NEW DELHI EMPORIUM,Clothing Store,1.0,2,Jaipur,0
Decent Girls Wear,Women'S Clothing Store,5.0,1,Jaipur,0
PSD Jaipur,Clothing Store,5.0,17,Jaipur,0
Goyal Readymades & Jockey Store,Clothing Store,4.0,41,Jaipur,1
Fashion fiesta,Women'S Clothing Store,3.8,6,Jaipur,0
PLUS UP FASHION,Clothing Store,5.0,1,Jaipur,0
Yuvi style,Clothing Store,3.9,30,Jaipur,1
Stylo Trends - The Unisex Salon Jaipur,Hair Salon,4.0,42,Jaipur,0
The Prefect Scissors Salon,Hair Salon,4.5,23,Jaipur,0
Fayyas Beauty Salon,Hair Salon,5.0,2,Jaipur,0
Important Hair Weaving Centre,Hair Salon,4.3,24,Jaipur,0
"Thaper Dental Clinic, C'Scheme",Dental Clinic,4.8,310,Jaipur,1
"Clove Dental in Bani Park, Jaipur",Dental Clinic,4.9,949,Jaipur,1
"Clove Dental Clinic - C Scheme, Jaipur",Dental Clinic,4.9,771,Jaipur,1
Dr. Satish Bhardwaj,Dental Clinic,4.1,17,Jaipur,1
Krishna Kripa Dental Clinic,Dental Clinic,4.9,806,Jaipur,1
Dr. Goenka's Raman Dental Care,Dentist,4.9,356,Jaipur,1
Shree Dental & Medical Care,Dental Clinic,4.9,276,Jaipur,1
Ha Dental (OPC) Pvt. Ltd.,Dental Clinic,4.9,152,Jaipur,1
Dr. Amit Walia- Dentist in Jaipur,Dental Clinic,4.2,5,Jaipur,1
Anytime Fitness,Gym,4.6,1030,Jaipur,1
Mahaveer Vyayam Shala (MVS Gym),Gym,4.9,61,Jaipur,0
V3 Fitness,Gym,4.1,135,Jaipur,1
DNA POWER FITNESS CENTER - BANIPARK,Gym,4.7,372,Jaipur,0
Coach AJ Fitness - Elite Fitness Studio,Gym,4.9,323,Jaipur,0
Golden Gym,Gym,4.8,33,Jaipur,1
New Shape Up Gym,Gym,4.6,86,Jaipur,0
Fitup Fitness Lifestyle,Gym,4.9,161,Jaipur,0
KLEAN FIT Iconic C-SCHEME,Gym,4.7,862,Jaipur,0
Xtreme fitness and gym,Gym,4.8,57,Jaipur,0
The gym fitness mania,Gym,4.7,7,Jaipur,0
F3 Fitness Jaipur,Gym,4.9,201,Jaipur,1
Fitness Society - The best gym and fitness center in Jaipur,Gym,4.8,233,Jaipur,0
Bhansali Dental Care,Dental Clinic,4.6,161,"Bani park, Jaipur, Jaipur",1
Grover Dentists,Dentist,2.8,6,Jaipur,0
Om Hair Dresser Shop,Hair Salon,4.0,25,Jaipur,0
MAFIA HAIR SALOON,Hair Salon,5.0,5,Jaipur,0
Shri Heri,Hair Salon,3.7,3,Jaipur,0
WAHL SERVICE CENTER,Hair Salon,4.2,5,Jaipur,0
Vicky Hair Saloon,Hair Salon,0.0,0,Jaipur,0
Sukriti Boutique,Clothing Store,4.9,11,Jaipur,0
Mansa Suit & Sarees,Women'S Clothing Store,4.4,15,Jaipur,0
Ambika Fashions,Clothing Store,4.7,3,Jaipur,0
Shubham Textile,Women'S Clothing Store,4.0,1,Jaipur,0
SavRee Designer Boutique,Designer Clothing Store,4.3,6,Jaipur,0
Divine Fashion Hub,Clothing Store,5.0,13,Jaipur,0
Fashion Paradise,Men'S Clothing Store,0.0,0,Jaipur,0
Femme Sequel,Clothing Store,4.0,8,Jaipur,1
RELOAD,Clothing Store,4.6,5,Jaipur,0
Kham By Ambika,Designer Clothing Store,4.5,2,Jaipur,1
Singhal Cloth Store,Clothing Store,5.0,1,Jaipur,0
ARHAM COLLECTION,Baby Clothing Store,4.5,2,Jaipur,0
NS Fitness - A Complete Gymnasium,Gym,5.0,5,Jaipur,0
Aakarshan Ledieas Saloon,Hair Salon,0.0,0,Jaipur,0
Ganesh Saloon,Hair Salon,3.7,3,Jaipur,0
Palak Hair Saloon,Hair Salon,0.0,0,Jaipur,0
Garg fashion,Clothing Store,5.0,1,Jaipur,0
Radhika Boutique,Boutique,0.0,0,Jaipur,1
Fashion Adda,Clothing Store,5.0,1,Jaipur,0
The Fashion Freedom,Clothing Store,5.0,1,Jaipur,0
Aakriti Fashions,Clothing Store,0.0,0,Jaipur,0
Tribeni Aircon Car AC Repair,Car Repair And Maintenance Service,4.9,154,Jaipur,1
Famous Car AC Repairing & Auto Electric Works,Car Repair And Maintenance Service,4.2,29,Jaipur,0
Kamdar Textorium,Clothing Store,4.3,3,Jaipur,0
Ajay Garment Store,Men'S Clothing Store,4.3,18,"Mandawar, Jaipur",0
Kripa Dresses,Clothing Store,0.0,0,Jaipur,0
Master Fashion,Clothing Store,0.0,0,Jaipur,0
Vinayak Fashion,Women'S Clothing Store,0.0,0,Jaipur,0
Mom Fashion Point,Clothing Store,5.0,1,Jaipur,0
Janhavi Fashion,Clothing Store,0.0,0,Jaipur,0
Mor Mukut Fashion,Clothing Store,0.0,0,Jaipur,0
Priyanka Fashion,Clothing Store,0.0,0,Jaipur,0
The Sense Spa,Spa,4.9,331,Jaipur,0
Night Thai Spa Massage nearby Jaipur,Spa,4.8,116,Jaipur,1
The Crown Spa-best spa in sindhi camp bus stand / Railway station,Spa,4.9,132,Jaipur,0
Golden Oks Thai Spa Massage nearby Jaipur,Massage Spa,4.6,185,Jaipur,1
Butter Night Thai Spa,Massage Spa,4.9,105,Jaipur,0
Pattaya Thai Spa - Massage Centre near Bus Station Sindhi Camp,Massage Spa,4.7,83,Jaipur,1
Body Care Spa Sindhi Camp,Massage Spa,4.9,97,Jaipur,1
Blue Berry spa,Spa,4.7,60,Jaipur,1
Sona Wellqo Spa,Health Spa,5.0,120,Jaipur,1
NTF SPA,Spa,4.6,331,Jaipur,1
Gulab Thai Spa Sindhi Camp - massage night spa centre nearby spa jaipur,Massage Spa,5.0,88,Jaipur,1
The Golden Night Thai spa,Massage Spa,4.8,21,Jaipur,1
SONDARYAM SPA,Spa,4.8,259,Jaipur,0
Lavana Spa,Massage Spa,4.1,160,Jaipur,1
Luxe Spa Wellness,Spa And Health Club,4.7,217,Jaipur,1
Spa Sindhi camp,Spa,4.8,69,Jaipur,0
THE JAIPUR HUB BAKERY,Bakery,4.8,80,Jaipur,1
Bhartiya Bakery,Bakery,4.4,414,Jaipur,0
Cake Junction Jaipur,Bakery,4.9,65,Jaipur,0
Flora Craft / Online cake delivery in Jaipur / Birthday cake / Cake in Jaipur / online cake in Jaipur,Bakery,4.9,726,Jaipur,1
Krishna Bakery,Bakery,4.3,921,Jaipur,0
Capital bakery,Bakery,4.8,50,Jaipur,0
Bake Hut,Bakery,4.0,156,Jaipur,0
Jaipur Bakers®,Cafe,5.0,42,Jaipur,1
B.C. & Co.,Bakery,4.3,158,Jaipur,0
New Janta Bakery,Bakery,4.4,136,Jaipur,0
Venus Bakery,Bakery,3.8,147,Jaipur,0
NFC BAKERS,Bakery,5.0,31,Jaipur,0
The Feast Bakery,Bakery,4.2,438,Jaipur,0
"Theobroma Bakery and Cake Shop - C Scheme, Jaipur",Bakery,4.5,316,Jaipur,1
Anurag Bakery,Bakery,4.1,138,Jaipur,0
British Bakery,Bakery,4.3,266,Jaipur,1
New gold bakery-NGB,Bakery,4.8,33,Jaipur,0
