Name,Category,Rating,Reviews,Location_Area,Has_Website
Trimurti Beauty Saloon,Beauty Salon,4.7,82,Indore,0
Apex studio Unisex saloon,Hair Salon,4.8,26,Indore,0
Milind hair saloon,Hair Salon,4.7,33,Indore,0
Radhe's Fitness Gym,Gym,4.8,324,Indore,1
CoRe FiTnEsS,Gym,4.9,27,Indore,0
FITNESS POINT CLUB,Gym,4.6,276,Indore,0
House Of Gains 3.0,Gym,4.9,187,Indore,0
THE FFC GYM,Gym,4.6,86,Indore,0
"TRI-STAR FITNESS , TOWER SQUARE,SAPNA SANGEETA MAIN ROAD",Gym,4.9,51,Indore,1
TITAN'S GYM,Gym,5.0,123,Indore,0
"Fitness.HubIndore, mix martial arts and fitness studio",Boxing Club,4.9,87,Indore,1
The Gym Hut,Gym,4.3,42,Indore,0
Golds Gym,Gym,4.0,410,Indore,1
Muscle Makers Gym,Gym,5.0,104,Indore,1
Forever Fit Gym,Gym,4.2,177,Indore,0
A2Z Fitness Gym,Gym,4.1,39,Indore,0
Robin's Gym 365me,Gym,4.4,343,Indore,1
Talwalkars Tower Square,Gym,3.9,184,Indore,0
Six Pack Fitness Club,Gym,3.9,197,Indore,0
Icon fitness gym,Gym,3.4,130,Indore,0
OPTIMUM HEALTH GYM,Gym,4.1,103,Indore,0
"Gupta Dental Clinic, Invisalign & Orthodontic centre",Dentist,4.9,334,Indore,1
"Dr, Ninu Agrawal - Divya Dental Clinic",Dentist,4.9,149,Indore,1
"ODent Dental Care By Dr. Anand Mali & Dr. Sargam Parate || Teeth Whitening , Root Canal & Braces Centre",Dentist,5.0,138,Indore,1
DR ABHITEJ BANKE - ROOT CANAL CROWNS AND BRACES,Dentist,4.7,482,Indore,0
DR. DESAI'S MULTISPECIALITY DENTAL CLINIC AND IMPLANT CENTRE,Dentist,4.9,185,Indore,0
Soni Dental Care by Dr Yashika Soni,Dentist,4.9,65,Indore,0
Dezy Dental Clinic - Sapna Sangeeta - Implant & Aligner Experts,Dentist,4.5,95,Indore,1
"Kidz Dental Care & Orthodontics – Dr. Vishal Khandelwal, Indore - MDS ( paediatric dentist /Dentistry for children)",Pediatric Dentist,4.9,268,Indore,1
"JAWS DENTAL CLINIC & IMPLANT CENTER, DR MANISH KANUNGO (M.D.S)",Dental Clinic,5.0,30,Indore,1
