Name,Category,Rating,Reviews,Location_Area,Has_Website
OneLife Fitness Hub Gym,Gym,4.1,29,Surat,1
Surya Gym,Gym,4.6,202,Surat,0
Evolution Fitness Hub,Gym,4.6,23,Surat,0
Perfect Shape,Gym,4.9,427,Surat,0
Fitness 365 ( Family Wellness Center) Professional Nutririonist / Weight loss Specialist,Gym,4.9,62,Surat,0
A.P Fitness improvement training,Gym,4.1,19,Surat,1
Fit O She Fitness and Pain Management Club,Fitness Center,4.3,46,Surat,1
Gadhia Dental Clinic,Dental Clinic,4.8,417,Surat,0
Pooja Dent Care,Dental Clinic,4.9,16,Surat,0
Advance Dental Care & Implant Centre,Dental Clinic,5.0,10,Surat,0
Sahaj Dental Clinic & Advance Implant Center,Dental Clinic,5.0,1,Surat,0
APPLE DENTAL CARE,Dental Clinic,4.0,1,Surat,0
The Dental Studio,Dental Clinic,4.8,11,Surat,0
OMG GIMNASIOSURAT,Gym,4.6,39,Surat,1
Bakes & Brew,Cafe,4.8,236,Surat,0
Junto Community,Cafe,4.7,78,Surat,0
User Planet Cyber Cafe,Internet Cafe,4.0,74,Surat,0
Stallon Gym,Gym,4.0,177,Surat,1
Ganga Spa,Spa,3.6,87,Surat,1
Tamara Health Spa,Spa,5.0,20,Surat,1
Balaji Restaurant,South Indian Restaurant,4.2,1027,Surat,0
Mr.Dhokla,Food Court,4.4,946,Surat,1
FoodieZ,Fast Food Restaurant,4.1,515,Surat,0
Atul Bakery,Bakery,4.6,320,Surat,1
"Theobroma Bakery and Cake Shop - Adajan, Surat",Cake Shop,4.4,364,Surat,1
"The Baker’s Heart || Best Bakery Raw Material Shop, Cake Decorating Material Shop, Baking Chocolate Shop",Bakery Equipment,4.3,75,Surat,1
Surat bakery,Bakery,4.8,12,Surat,0
Wonder 2 Bakers,Bakery,4.5,21,Surat,0
The new India bakery,Bakery,4.2,54,Surat,1
Seewans Tasty Bakes ( Amul Bakery ),Bakery,4.4,459,Surat,1
The New India Bakery,Bakery,4.7,6,Surat,1
Om Motors,Car Repair And Maintenance Service,4.6,20,Surat,0
Athletica Fitness,Gym,4.7,484,Surat,1
Fittest Human Dynasty,Gym,4.9,99,Surat,0
Muscle & Fitness Gym,Gym,4.8,122,Surat,0
Country Club Gym,Gym,3.6,151,Surat,0
Truffle Treatz,Cake Shop,4.5,158,Surat,1
Cream 'N' Crust,Pastry Shop,4.0,391,Surat,0
Breadliner,Bakery,4.0,75,Surat,0
Nxtdent Dental Clinic Adajan (Surat) | Dr. Ankit J Desai MDS,Dental Clinic,4.9,126,Surat,1
✅Rahul's Dental Care - Best dental implants / dental clinic / root canal treatment / dental aligner in Adajan Surat,Dental Clinic,5.0,208,Surat,1
OrthoSquare Dental Clinic,Dental Clinic,4.8,449,Surat,1
Lakhani Dental Care,Dental Clinic,4.9,89,Surat,0
Jasani Dental Clinic,Dental Clinic,4.7,207,Surat,1
Sabka dentist,Dental Clinic,4.7,2191,Surat,1
Mingle Melt,Cake Shop,4.4,17,Surat,0
A-ONE CAKES & PASTRY,Bakery,3.1,52,Surat,1
"Yammies Cake, Pastry & Ice Cream",Bakery,4.8,21,Surat,0
Shree Kamal Bakery,Bakery,4.2,39,Surat,0
Seewans Bakery ( Amul bakery ),Bakery,4.5,8,Surat,1
Mr.Bake,Bakery,4.2,5,Surat,0
BrownGirl_Bakes,Bakery,5.0,34,Surat,1
Sweet Sensation Bakers,Bakery,3.5,4,Surat,1
Youthful Smiles,Dental Clinic,5.0,33,Surat,1
Oral Architect Dental Studio,Dental Clinic,4.9,84,Surat,0
Dr Nancy Modi - Dhruv Dental Care and Implant center | Best Dentists In Surat,Dentist,4.9,16,Surat,0
NuFace Maxillofacial & Dental Hospital,Dental Clinic,5.0,178,Surat,1
The Bungalow Cafe,Cafe,4.1,542,Surat,0
Tea Post,Cafe,4.3,1080,Surat,1
THE GARLIC KNOT PIZZA & CAFE ADAJAN SURAT,Cafe,4.6,684,Surat,0
Purple Salon & Wellness,Day Spa,4.8,738,Surat,1
Enrich Salon Lal Bunglow - Surat,Beauty Salon,4.8,2909,Surat,1
Baker's outlet,Bakery,4.4,19,Surat,0
The Scrumptious Slice - Cakes & More,Bakery,5.0,3,Surat,0
F z gym & fitness,Gym,4.9,495,Surat,0
Xtreme Fitness Gym,Fitness Center,4.8,64,Surat,1
Buzos Gym,Gym,4.6,178,Surat,0
Power House Gym | The Complete Unisex Gym,Gym,4.9,182,Surat,0
KD Fitness,Gym,4.9,81,Surat,0
Fidoz Fitness,Gym,4.9,84,Surat,0
Fitness 2000,Gym,4.6,78,Surat,0
Sarang Gym,Gym,4.6,44,Surat,0
Shine Fitness,Gym,4.9,114,Surat,0
