Name,Category,Rating,Reviews,Location_Area,Has_Website
Lifestyle Fitness,Gym,4.6,83,Mumbai,0
Nitro Fitness Company,Gym,4.8,56,Mumbai,1
Prithvi Cafe,Cafe,4.4,19457,Mumbai,1
Bombay To Barcelona Library Cafe,Cafe,4.6,2992,Mumbai,1
Leaping Windows,Coffee Shop,4.6,2207,Mumbai,1
Earth Cafe @ Waterfield,Cafe,4.6,4235,Mumbai,1
Bombay Coffee House,Cafe,4.2,3200,Mumbai,1
Friends Bench All Day Cafè,Cafe,4.3,1209,Mumbai,1
Boojee Cafe,Cafe,4.4,4567,Mumbai,1
Cococart & Cafe (Mumbai T2),Cafe,4.8,1063,Mumbai,0
Ettarra Coffee House,Cafe,4.6,630,Mumbai,1
Earth Cafe @ BKC,Cafe,4.7,4158,Mumbai,1
August Cafe,Cafe,4.2,2382,Mumbai,1
Cafe Kokomo,Cafe,4.6,324,Mumbai,1
Silver Beach Cafe,Cafe,4.3,2213,Mumbai,1
Grounded Cafe,Cafe,4.3,1161,Mumbai,1
Brevé Bakery,Cafe,4.0,813,Mumbai,0
Bayleaf Cafe,Cafe,4.4,3014,Mumbai,1
Farmers' Cafe,Cafe,4.2,4137,Mumbai,0
Cafe Istaa,Cafe,4.3,2993,Mumbai,1
Dr Krinita Motwani´s Multispeciality Dental Clinic,Dentist,4.9,409,Mumbai,1
"Tooth Avenue Dental Clinic : Dental Implant, Root Canal, Smile Design, Teeth Filler, Dentist in Khar - Santacruz - Bandra",Dental Clinic,5.0,568,Mumbai,1
Shining Smiles Dental Clinic,Dental Clinic,4.9,257,Mumbai,0
Dr. Inamdar's Dental Studio,Dental Clinic,4.9,557,Mumbai,1
𝗦𝗺𝗶𝗹𝗲-𝗨-𝗗𝗲𝗻𝘁,Dental Clinic,4.8,278,Mumbai,1
Make Me Smile Dental Clinic,Dental Clinic,4.9,675,Mumbai,1
Dazzle Dental Clinic,Dental Clinic,4.8,228,Mumbai,1
Ceramco Dental,Dental Clinic,4.9,1690,Mumbai,1
Sabka dentist,Dental Clinic,4.8,2102,Mumbai,1
AK Dental Clinic,Dentist,4.9,141,Mumbai,1
AFCare Dental,Dental Clinic,4.9,1155,Mumbai,1
Hi Tech Dental Clinic Bandra,Dental Clinic,4.9,698,Mumbai,1
Denteus The specialist Hub,Dental Clinic,5.0,305,Mumbai,1
Dent Heal Bandra,Dental Clinic,4.8,334,Mumbai,1
Smile Concepts Dental Clinic I Best Dental Clinic in Lokhandwala Andheri West,Dental Clinic,5.0,1040,Mumbai,1
Smile First Dental Clinic Andheri East Mumbai,Dental Clinic,5.0,383,Mumbai,1
"Le Cafe | Best European Cafe in Chembur, Mumbai",Cafe,4.4,3444,Mumbai,1
Bloom Cafe,Cafe,4.7,657,Mumbai,1
August Cafe Khar,Cafe,4.5,516,Mumbai,1
Grandmama's All Day Cafe,Cafe,4.2,10688,Mumbai,1
Steps Café,Restaurant,4.3,813,Mumbai,1
