Name,Category,Rating,Reviews,Location_Area,Has_Website
"Amor Bakery – Custom Cakes & Desserts in Dwarka, Delhi",Bakery,4.9,156,Delhi,1
Vaishali Bakery & Confectionery,Bakery,4.9,205,Delhi,0
Dwarka Bakers,Bakery,4.8,366,"New Delhi, Delhi",1
"Bakers inn, Dwarka New Delhi",Bakery,4.9,43,"New Delhi, Delhi",0
Pastry Palace Uttam Nagar,Bakery,4.4,564,Delhi,1
"Bake Nutritious | Cake, Pastry, Pizza, Burger, Cookies Shop in Najafgarh, Delhi",Bakery,4.9,416,"New Delhi, Delhi",0
"Theobroma Bakery and Cake Shop - IGI Airport, New Delhi",Bakery,4.8,534,"New Delhi, Delhi",1
"Sanya's Home Bakery - Dwarka, Delhi",Bakery,4.9,166,Delhi,1
Duffins Cakes and Bakes,Restaurant,4.9,1612,New Delhi,1
Onlybigcars High Way Auto Works,Car Repair And Maintenance Service,0.0,0,"New Delhi, Delhi",1
