Name,Category,Rating,Reviews,Location_Area,Has_Website
Nagpal Traders - Best Ladies' Clothing in Mohali,Clothing Store,4.9,304,Sahibzada Ajit Singh Nagar,1
Yougal Sons Mohali - Best Clothing Store,Clothing Store,4.5,590,Sahibzada Ajit Singh Nagar,1
MY SHOP MOHALI,Women'S Clothing Store,4.1,341,Sahibzada Ajit Singh Nagar,1
Mohali Shoppe,Boutique,4.9,27,Sahibzada Ajit Singh Nagar,1
Ashoka Textiles Mohali,Clothing Store,4.2,731,Sahibzada Ajit Singh Nagar,0
Brands Bargain,Clothing Store,4.8,3591,Sahibzada Ajit Singh Nagar,0
Shere Punjab Fashion Mall,Clothing Store,4.4,82,Sahibzada Ajit Singh Nagar,0
Fashion Hut,Clothing Store,4.9,14,Sahibzada Ajit Singh Nagar,0
Shabina’z - Family Clothing Showroom in Mohali/Mens Wear/Women Wear/Kids wear shop in Mohali,Clothing Store,4.0,18,Sahibzada Ajit Singh Nagar,0
Ree Fashion's,Clothing Store,4.8,65,Sahibzada Ajit Singh Nagar,1
KRPVT Head Office,Clothing Store,4.0,150,Sahibzada Ajit Singh Nagar,1
TPC - The Purple Chique - Clothing and Accessories,Clothing Store,5.0,1,Sahibzada Ajit Singh Nagar,1
Milan Emporium - Ladies Cloth Shop in Mohali I Women's Clothing Shop in Mohali I Fabric Store in Mohali,Women'S Clothing Store,3.8,31,Sahibzada Ajit Singh Nagar,0
Pummy Store,Clothing Store,4.1,244,Sahibzada Ajit Singh Nagar,1
Sham Fashions,Women'S Clothing Store,3.8,249,Sahibzada Ajit Singh Nagar,0
Milan Shop - Gents/ Ladies Cloth Shop in Mohali I Men's/ Women's Clothing Shop in Mohali I Fabric Store in Mohali,Clothing Store,4.7,18,Sahibzada Ajit Singh Nagar,0
Tarz Boutique (A house of fashion and style),Designer Clothing Store,4.5,80,Sahibzada Ajit Singh Nagar,1
"The 499 store, balongi",Clothing Store,4.3,269,Sahibzada Ajit Singh Nagar,0
SIMROZ DAY SPA,Spa,4.6,93,Sahibzada Ajit Singh Nagar,1
Florence Spa | Best spa in mohali,Spa,4.3,100,Sahibzada Ajit Singh Nagar,0
Nirvana Luxury Spa Mohali,Spa,5.0,43,Sahibzada Ajit Singh Nagar,0
