Name,Category,Rating,Reviews,Location_Area,Has_Website
Haveli Family Garden Restaurant,Chinese Restaurant,4.1,531,Nagpur,1
Saoji That Restaurant,Restaurant,3.8,159,Nagpur,0
Royal MH 31 Family Garden Restaurant,Family Restaurant,3.6,839,Nagpur,0
Shashi's Barbeque Kitchen,Barbecue Restaurant,4.4,14,Nagpur,0
Garva Biryani Nagpur,Restaurant,2.6,187,Nagpur,0
Sagar family Restaurant,Family Restaurant,4.0,613,Nagpur,1
Khidmat Biryani,Biryani Restaurant,4.7,447,Nagpur,0
McDonald's,Fast Food Restaurant,4.9,2251,Nagpur,1
FT Fitness,Gym,5.0,20,Nagpur,0
The Warriors gym,Gym,4.4,89,Nagpur,0
Tushar's Gym,Gym,4.1,120,Nagpur,0
Fitness For Life - The Ladies Workout Studio,Gym,4.8,43,Nagpur,0
Auraa Fitness,Gym,5.0,5,Nagpur,0
Armstrong fitness,Gym,4.2,45,Nagpur,0
AARON FITNESS STUDIO,Gym,4.6,87,Nagpur,0
AJAZ FITNESS,Gym,4.9,36,Nagpur,0
Fitness Square Gym,Gym,4.4,93,"Nari, Nagpur",1
Global Fitness Center(ladies gym),Gym,4.3,31,Nagpur,0
UC fitness unisex gym,Gym,4.8,34,Nagpur,0
MUSCLE POWER GYM,Gym,4.8,4,Nagpur,0
PRIME FITNESS GYM ZINGABAI TAKLI,Gym,4.2,106,Nagpur,0
Orange Fitness,Gym,4.1,145,Nagpur,0
VIKINGS FITNESS,Gym,4.4,19,Godhani (Railway),0
Fitness Power Gym 2,Gym,4.3,12,Nagpur,0
Ladies Workout Express Studio,Gym,4.6,31,Nagpur,0
Kunda Fitness Gym( for Ladies },Gym,3.9,18,Nagpur,0
The White Dental Practice,Dentist,4.9,139,Nagpur,1
Smile Clinic,Dentist,5.0,426,Nagpur,1
Mother's Touch Charitabale Dental clinic,Dentist,5.0,943,Nagpur,1
Smile 32 Multi - Speciality Dental Care,Dentist,5.0,75,Nagpur,0
SAI DENTAL CLINIC (Dr.Yashika Tejwani),Dentist,4.9,371,Nagpur,0
Toothcare Multispeciality Dental Clinic,Dentist,4.9,144,Nagpur,1
Dr.Shalini 's Dental Care Clinic,Dentist,4.9,57,Nagpur,1
Mihani Dental Hospital,Dentist,4.8,107,Nagpur,1
Dr V K Karade Multi Speciality Dental Clinic,Dentist,4.9,28,Nagpur,0
Dr Ahuja's dental clinic,Dentist,5.0,145,Nagpur,1
Dr. Athar's Wisdom Dental & Implant Clinic,Dentist,5.0,41,Nagpur,1
Dr Sheeba's Dental Clinic,Dentist,5.0,28,Nagpur,0
JAISWAL DENTAL CLINIC,Dentist,4.9,257,Nagpur,1
Khangul Afghani Mohammadi,Barbecue Restaurant,4.4,125,Nagpur,1
Dental Monarchs Multispeciality Oral Care &Implant Centre,Dentist,4.8,198,Nagpur,1
Khan's Dental & Skin Clinic,Cosmetic Dentist,4.8,44,Nagpur,0
DHARMVEER ADVANCE KIDS & MULTISPECIALITY DENTAL CLINIC,Dental Clinic,5.0,22,Nagpur,0
Dr sakhare's DENTAL CLINIC,Dentist,5.0,30,Nagpur,1
Smile studio dental clinic,Dentist,5.0,26,Nagpur,1
Dental Affairs,Dentist,5.0,45,Nagpur,1
Total Dental Care,Orthodontist,5.0,15,Nagpur,1
HIGHWAY SERVICES complete car care,Car Repair And Maintenance Service,4.7,78,Nagpur,0
3 STAR AUTOMOBILE,Car Repair And Maintenance Service,4.6,48,Nagpur,0
GoMechanic - Xpress Car Care,Auto Repair Shop,4.2,93,Nagpur,1
Tahir motor works,Car Repair And Maintenance Service,4.5,29,Nagpur,0
GUNCHIIIS THE BAKERY SHOP cakes & desserts,Bakery,4.2,896,Nagpur,1
Wow Bakery and Cafe,Bakery,4.2,868,Nagpur,0
Anaya Bakery,Bakery,4.2,619,Nagpur,0
"Theobroma Bakery and Cake Shop - Poonam Chambers, Nagpur",Bakery,4.7,827,Nagpur,1
9 Suns Cake's Station,Bakery,4.3,431,Nagpur,0
New Sai Chanduram Provision & Bakery,Bakery,4.2,628,Nagpur,0
Gulshan Bakery & Cafe,Bakery,4.4,258,Nagpur,1
Rajshri Bakers & Provision,Bakery,4.3,129,Nagpur,0
The cakes nation(pureveg) ️,Bakery,4.8,81,Nagpur,0
Soft Cake Bakery,Bakery,4.2,53,Nagpur,0
Shreeram Bakery,Bakery,4.2,226,Nagpur,0
Bab E Salam an outlet of Sanjida bakery,Bakery,4.2,98,Nagpur,0
Vamilin The Cake Bar,Cake Shop,4.8,20,Nagpur,0
Manbhari Food mart,Bakery,4.0,206,Nagpur,1
C-cube,Bakery,4.1,462,Nagpur,0
gunchiiis cakes & cafe,Bakery,4.3,239,Nagpur,0
New Five Star Bakery,Wholesale Bakery,4.4,66,Nagpur,0
PRINCE MOTORS PREMIUM CAR WORKSHOP,Car Repair And Maintenance Service,4.8,29,Nagpur,0
Naaz Dental Clinic,Dentist,0.0,0,Nagpur,0
Dr. Wade's Dental Clinic and Implant center,Dentist,4.9,14,Nagpur,0
SmileDent Dental & Implant Clinic,Dentist,4.9,27,Nagpur,0
Sarvadnya Dental Clinic,Dentist,5.0,5,Nagpur,0
Dr Pallavvi Assudani Gopalani,Dentist,5.0,18,Nagpur,0
Siddhivinayak Multispeciality Dental Clinic,Dentist,4.7,31,Nagpur,0
"Adarsh Pharmacy , Adarsh Distributors",Pharmacy,4.8,34,Nagpur,1
MedPlus Mohd Rafi Chowk Yadav Nagar,Pharmacy,4.6,7,Nagpur,1
Apollo Pharmacy Godhani Road,Pharmacy,4.3,52,Nagpur,1
MedPlus Zingabai Takli Godhani Road,Pharmacy,3.8,12,Godhani (Railway),1
Hayat Medicose,Pharmacy,5.0,1,Nagpur,0
Jai Ambika Medical & General Store|BEST PHARMACY IN NAGPUR,Pharmacy,4.4,34,Nagpur,0
Nice medical stores,Pharmacy,4.0,3,Nagpur,0
MATOSHREE MEDICAL STORE,Pharmacy,5.0,1,Nagpur,0
Krupa Medical And General Stores,Pharmacy,4.5,8,Nagpur,0
Shree Godawari Medical Stores,Pharmacy,3.9,12,Nagpur,0
Sahu Medical & General Stores,Pharmacy,3.0,3,Nagpur,0
Pappu Medical Stores,Pharmacy,3.0,1,Nagpur,0
MedPlus Anand Nagar,Pharmacy,4.8,4,Nagpur,1
Shivam Bakery,Bakery,4.2,175,Nagpur,0
GoMechanic - The Mechanic,Auto Repair Shop,3.8,36,Nagpur,1
GoMechanic - Car Service Natraj Nagar,Auto Repair Shop,3.0,10,Nagpur,1
Castrol Service -New Unique Automobiles,Car Repair And Maintenance Service,4.8,4,Nagpur,1
Wahid Motors Car Servicing Centre,Car Repair And Maintenance Service,4.1,7,Nagpur,0
Dr. EKATA ONKAR MANDLIK Dentist,Dentist,0.0,0,Nagpur,0
"Department of Dental Care | Max Hospital, Nagpur",Dentist,0.0,0,Nagpur,1
Guddu Bhai Car Workshop,Car Repair And Maintenance Service,4.6,27,Nagpur,0
JMS Automotive,Car Repair And Maintenance Service,5.0,12,Nagpur,0
Castrol Auto Service - Alf Automotive Llp,Car Repair And Maintenance Service,2.0,1,Nagpur,1
Fountain Wellness Spa - Best Spa Center in Nagpur,Spa,5.0,163,Nagpur,1
Regal Spa Nagpur,Spa,4.6,141,Nagpur,1
Amai Thai Spa,Spa,4.7,256,Nagpur,1
Ayana Spa & Salon,Massage Spa,4.6,134,Nagpur,1
Fountain Luxury Spa,Spa And Health Club,4.3,55,Nagpur,1
FS First Step Spa ( Best Spa in Nagpur),Spa,4.7,47,Nagpur,1
Turkish hammam spa,Spa,4.2,15,Nagpur,0
Moss Spa Hair Weaving & Bonding,Spa,4.9,647,Nagpur,1
The Golden Spa,Day Spa,4.0,9,Nagpur,1
Ambience Spa and Salon Nagpur,Spa,4.8,79,Nagpur,1
Icon Spa And Salon Nagpur,Massage Spa,4.5,174,Nagpur,1
HOME MASSAGE SERVICE,Massage Spa,3.7,3,Nagpur,0
Muskan Beauty Parlour,Health Spa,4.0,8,Nagpur,0
"Coffaire, your daily dose cafe",Cafe,4.6,70,Nagpur,0
"Godwit Cafe | Best Cafes in Nagpur | Best Coffee, Bakery & Beverages in Nagpur",Cafe,4.7,121,Nagpur,1
"Three Beans, Civil Lines",Cafe,4.3,1690,Nagpur,1
Pablo - The Art Cafe' & Lounge,Restaurant,4.2,6683,Nagpur,1
"Nothing Before Coffee - Zenda Chowk, Nagpur",Coffee Shop,4.6,1422,Nagpur,1
The Café Cherry,Food Court,4.4,46,Nagpur,0
EATALY CAFE,Cafe,4.6,492,Nagpur,0
OR coffee,Cafe,4.7,102,Nagpur,0
Collective Coffee House,Cafe,4.3,715,Nagpur,0
Garamshala cafe,Cafe,4.6,331,Nagpur,0
Corridor Seven Coffee Roasters,Cafe,4.5,2621,Nagpur,1
The Brewed Leaf Coffee Roasters,Cafe,4.1,217,Nagpur,0
222 Backyard,Cafe,4.1,779,Nagpur,0
Anjaneya Fitness Center,Gym,4.0,36,Nagpur,0
Bitz Unisex Professoinal Salon and Massage Parlour,Hair Salon,0.0,0,Nagpur,0
Joshi Farsan,Fast Food Restaurant,3.9,783,Nagpur,0
Tastea,Restaurant,5.0,1,Nagpur,0
Habibs Hair & Beauty Salon in Dharampeth Nagpur,Beauty Salon,4.8,1285,Nagpur,0
Stylopia Hair Studio,Hair Salon,4.7,506,Nagpur,1
Rakesh Roshan Hair Salon,Hair Salon,4.1,14,Nagpur,0
AMS salon frends colony,Hair Salon,5.0,35,Nagpur,1
Couples Beauty Hair Salon,Hair Salon,4.0,5,Nagpur,1
Trends The Salon- Salon In Nagpur,Hair Salon,4.7,855,Nagpur,0
Toni & Guy Nagpur – Premium Unisex Hair & Beauty Salon in Nagpur,Beauty Salon,4.5,91,Nagpur,1
Dr. Jaiswal's Dental Care,Dentist,4.9,73,Nagpur,1
SMILEKRAFT,Dentist,4.9,684,Nagpur,1
DR AGRAWAL DENTAL CLINIC,Dentist,4.9,792,Nagpur,1
Smile Avenue,Dental Clinic,4.9,414,Nagpur,1
"Advance Dental Hospital | Best Dental Care in Sadar, Nagpur",Dentist,4.5,138,Nagpur,1
Dr Arya's Clinic,Dentist,4.9,428,Nagpur,1
Dr Sanjog Chandak,Dentist,4.9,211,Nagpur,1
