Name,Category,Rating,Reviews,Location_Area,Has_Website
Scarlett Fashion,Women'S Clothing Store,4.9,15,Pune,0
Levi's Exclusive Store-Pune,Clothing Store,4.0,525,Pune,1
The MRP Store,Men'S Clothing Store,4.7,176,Pune,1
Go Colors Store - MG Road 1870 | Women's Bottom Wear Store,Clothing Store,4.8,156,Pune,1
House of Celebrations by C'Lai - Tilak Road,Clothing Store,4.7,10077,Pune,1
CORSAGE STUDIO - Best Clothing Store for Ethnic Wear: Kurti Sets | Sarees | Indo-Western & Exclusive Women's Fashion in Pune.,Designer Clothing Store,4.8,356,Pune,1
"Peter England - Men's Clothing Store, Umbriya Ganpati Chowk, Pune",Men'S Clothing Store,4.1,189,Pune,1
Queen - FC Road,Women'S Clothing Store,4.7,19,Pune,0
"Louis Philippe - J M Road, Pune",Men'S Clothing Store,4.5,484,Pune,1
Fashion Point - Bags & Luggage Store (Pune),Clothing Store,3.7,53,Pune,1
"Indian Terrain - Camp, Pune",Clothing Store,4.6,72,Pune,1
Moolchand Mill - Tiranga store,Clothing Store,4.8,4126,Pune,1
Cafe - The Voyage,Cafe,4.7,1246,Pune,0
Kasol Cafe,Cafe,4.8,815,Pune,1
One O Eight Lifestyle Cafe,Cafe,4.3,1663,Pune,0
Zen Cafe,Cafe,4.2,1447,Pune,1
Chafa Cafe And Studio,Cafe,4.2,2202,Pune,1
Third Wave Coffee,Cafe,4.6,1403,Pune,1
"Nothing Before Coffee - Viman Nagar, Pune",Coffee Shop,4.7,519,Pune,1
Irani Cafe - Viman Nagar,Cafe,4.2,8603,Pune,1
"Nothing Before Coffee - Kalyani Nagar, Pune",Coffee Shop,4.6,545,Pune,1
Alag Aasmaan-The Travel Cafe,Cafe,4.5,1282,Pune,1
Jubilee cafe Pune,Cafe,4.5,281,Pune,0
Cafe Edinburgh,Cafe,4.8,296,Pune,1
Boho Boho,Cafe,4.2,670,Pune,0
Le Flamington,Cafe,4.5,971,Pune,1
"CAFE PETER, Viman Nagar",Cafe,4.2,5386,Pune,0
Blue Tokai Coffee Roasters | Kalyani Nagar,Cafe,4.3,296,Pune,1
Vohuman Cafe,Cafe,4.3,15191,Pune,1
bai mu dan,Cafe,4.4,710,Pune,1
"Cafe Ekaant - Kalyani Nagar, Pune",Cafe,4.4,359,Pune,0
Paashh,Organic Restaurant,4.5,2323,Pune,1
Yogi Tree,Cafe,4.1,1742,Pune,1
The French Window Patisserie,Cafe,4.3,1723,Pune,0
German Bakery,Cafe,4.2,14354,Pune,0
The Pet Cafe Pune,Dog Cafe,4.4,845,Pune,1
Butter Brews Koregaon Park,Cafe,4.1,965,Pune,0
The Coffee Concept,Cafe,4.8,151,Pune,0
Lune Café And Patisserie,Cafe,4.0,543,Pune,0
E Hide Cafe,Cafe,4.2,826,Pune,0
Three O’Clock Café Pune,Cafe,4.6,76,Pune,0
The Chai Cafè - Pune,Cafe,4.0,2506,Pune,0
"Cafe From The Tree, KP",Italian Restaurant,4.4,364,Pune,1
Where Else Diner & Bar,Continental Restaurant,4.4,2089,Pune,1
Blue Olive Cafe,Restaurant,4.7,183,Pune,1
The Camden Lane,Continental Restaurant,4.2,836,Pune,0
CAFE CRAVER'S CROWN,Cafe,4.7,203,Pune,1
Nukkad Cafe,Cafe,4.0,626,Pune,1
Dohiti Bake House,Cafe,4.6,872,Pune,0
High Spirits Cafe,Cafe,4.3,6101,Pune,1
Koji,Asian Restaurant,4.7,1176,Pune,1
"Copper Chimney, Viman Nagar",North Indian Restaurant,4.7,10354,Pune,1
Malaka Spice,Thai Restaurant,4.3,9288,Pune,1
Santé Spa Cuisine,Health Food Restaurant,4.5,3657,Pune,1
Savya Rasa,South Indian Restaurant,4.5,3865,Pune,1
Atmosphere 6 (Viman Nagar),Bar & Grill,4.1,10518,Pune,1
The Sassy Spoon,Restaurant,4.4,7884,Pune,1
Arthur's Theme,Modern European Restaurant,4.3,3267,Pune,0
Sorriso,Italian Restaurant,4.5,528,Pune,1
Latitude,Buffet Restaurant,4.3,540,Pune,1
TSUKI : Asian Restaurant,Pan-Asian Restaurant,4.6,1041,Pune,0
Toscano Pune Koregaon Park,Italian Restaurant,4.5,2155,Pune,1
Elephant and Co. Kalyani Nagar,Restaurant,4.4,7937,Pune,0
GREAT SAGAR RESTAURANT,North Indian Restaurant,4.6,596,Pune,0
Three Kitchens Restaurant and Bar,Restaurant,4.4,246,Pune,1
HER HIGHNESS RESTAURANT & COCKTAIL BAR,North Indian Restaurant,4.3,1255,Pune,1
La Magia,Italian Restaurant,4.2,218,Pune,0
WHEAT LEAF,North Indian Restaurant,4.8,538,Pune,0
Saffron Restaurant - North Indian Restaurant in Pune,North Indian Restaurant,4.5,138,Pune,1
"Cafe Rova, Kharadi",Cafe,4.3,456,Pune,1
Irani Cafe - Kharadi,Cafe,3.9,4055,Pune,1
Destiny Cafe,Cafe,4.9,41,Pune,0
Cafe Peter - Dhole Patil Road,Cafe,4.3,686,Pune,1
Starbucks,Coffee Shop,4.5,6022,Pune,1
ZENZI Restaurant Cafe,North Indian Restaurant,5.0,1117,Pune,0
AZUL - Brews & Bites,Cafe,4.3,173,Pune,0
Sip n Sizzle,Cafe,4.3,669,Pune,0
Café Udupi,South Indian Restaurant,4.5,1083,Pune,1
Cafe coffee treat,Cafe,4.6,32,Pune,1
MK's Milagro Unisex Hair & Beauty Salon in Pune,Beauty Salon,4.9,554,Pune,1
Tres Mink de Shailesh Mistry Salon - Koregaon Park,Hairdresser,4.5,921,Pune,1
H2O,Beauty Salon,4.4,1153,Pune,0
The Little Hair Unisex Salon in Viman Nagar and Pune | Best Hairstylist in Pune | Best Hair Color Salon Pune,Hairdresser,4.2,1233,Pune,1
BELLISSIMO HAIR & BEAUTY SALON,Beauty Salon,4.7,460,Pune,1
"Hairhood Unisex Salon (Viman Nagar) Hydrafacial,Best Salon,Beauty Salon, Viman Nagar",Beauty Salon,4.8,395,Pune,1
"Envi Salon & Spa - Phoenix Marketcity, Viman Nagar",Beauty Salon,4.5,2241,Pune,1
Enlive Unisex Salon,Beauty Salon,4.8,2830,Pune,1
The Bombay Hair Company,Hairdresser,4.4,1479,Pune,0
Kainchi Unisex Salon,Beauty Salon,4.3,1076,Pune,1
Enrich Salon,Beauty Salon,4.5,2164,Pune,1
Salon Apple [Unisex] Koregaon Park | Best Salon in Koregaon Park,Beauty Salon,4.7,1184,Pune,1
Coriander Kitchen,Buffet Restaurant,4.3,848,Pune,1
Aragma,Fine Dining Restaurant,4.9,511,Pune,1
Texas Tower,Tex-Mex Restaurant,4.1,8079,Pune,1
Acai Pune,Restaurant,4.5,1303,Pune,1
Baan Tao,Pan-Asian Restaurant,4.2,630,Pune,1
AM to AM Salon,Hair Salon,4.9,408,Pune,1
Salon Apple [Unisex] Dhole Patil Road,Beauty Salon,4.7,650,Pune,1
Uno Unisex Salon & Clinic - The Ritz-Carlton,Beauty Salon,4.9,133,Pune,1
Hair Affair Professionnel Unisex Salon And Academy,Hair Salon,4.8,1370,Pune,0
Hairhood Unisex Salon,Hair Salon,4.6,1178,Pune,1
The Royal Hair Studio - koregaon park pune,Barber Shop,4.9,257,Pune,1
Hairvilla unisex salon,Hair Salon,4.4,315,Pune,1
THE IRON GYM,Gym,4.8,559,Pune,0
The Gym,Gym,4.9,412,Pune,0
Hustle Gym,Gym,4.7,292,Pune,1
Integrity Gym,Gym,4.9,462,Pune,0
GOVIND FITNESS &UNISEX GYM,Gym,4.9,274,Pune,1
Power Gold Gym,Gym,5.0,136,Pune,1
Anytime Fitness,Fitness Center,4.4,319,Pune,1
GET.FIT,Gym,4.4,435,Pune,1
ABS FITNESS VIMAN NAGAR. Gym near me.Gyms in Vimannagar. Fitness club in Viman Nagar,Fitness Center,4.5,154,Pune,1
Cuts and Curve The Fitness Gym,Gym,4.8,157,Pune,0
Gymlife (Gym &Cricket turf),Gym,4.6,583,Pune,0
Royal Fitness Gym,Health Spa,4.7,551,Pune,0
Nitrro Wellness And Fitness Hub,Gym,4.2,476,Pune,1
"Kool Kuts Salon, Pune",Hair Salon,4.5,765,Pune,1
Modern Elite Unisex Salon,Beauty Salon,4.8,284,Pune,0
Salon for Gentlemen by Tres Mink,Hair Salon,4.7,155,Pune,1
"Jawed Habib Hair & Beauty Salon - Zen Estate ,Kharadi",Beauty Salon,4.7,789,Pune,1
Reeva Salon - Trusted || Unisex Salon || Beauty Parlour || Nail Salon || in Viman Nagar,Beauty Salon,4.9,512,Pune,1
Jawed Habib Hair & Beauty Salon,Beauty Salon,4.6,460,Pune,1
"Uno Unisex Salon & Clinic - Panchshil Towers, Kharadi, Pune",Facial Spa,4.7,162,Pune,1
Pune 14,Buffet Restaurant,4.1,736,Pune,1
Cosie Pune,Pan-Asian Restaurant,4.3,450,Pune,0
"Mystic Masala Restaurant - Blue Diamond, Pune",Indian Restaurant,4.3,159,Pune,1
6 story | Qahani,Restaurant,4.5,592,Pune,0
Dario's italian Café Bar,Italian Restaurant,4.3,4061,Pune,0
World Of Veg,Vegetarian Restaurant,4.1,6260,Pune,1
Chingari,North Indian Restaurant,4.1,879,Pune,1
Cafe Goa,Goan Restaurant,4.4,1998,Pune,0
Prem's Restaurant,North Indian Restaurant,4.2,5370,Pune,1
Asia Kitchen by Mainland China,Asian Restaurant,4.3,1518,Pune,1
HAPAA - Asian Stir,Asian Restaurant,4.4,1527,Pune,0
Zamu's Place,Indian Sizzler Restaurant,4.3,2331,Pune,0
"Kuai Kitchen, Pune",Asian Restaurant,4.1,395,Pune,1
One Restaurant & Bar,Fine Dining Restaurant,4.1,4625,Pune,1
The Great Punjab Koregaon Park,Punjabi Restaurant,4.1,1697,Pune,0
SmyleXL Dental Clinic Viman Nagar,Dental Clinic,4.9,1741,Pune,1
AR 32 Signature Smiles Executive Poly Dental Care Centre ( Dentist in Kharadi ) - HQ - Branch 3,Dental Clinic,4.9,1058,Pune,1
Dr. Ajwani's Dental Center | Best Dentist in Pune | Dental Implants | Full Mouth Implant,Dental Clinic,4.9,246,Pune,1
Dr Surbhi Bhatia,Dentist,4.9,1450,Pune,1
